 Radio 	 Ic 
 0,82 	 3,48 
 0,82 	 3,48 
 0,82 	 3,47 
 0,82 	 3,47 
 0,82 	 3,47 
 0,82 	 3,46 
 0,82 	 3,46 
 0,82 	 3,45 
 0,82 	 3,45 
 0,82 	 3,45 
 0,82 	 3,44 
 0,82 	 3,44 
 0,82 	 3,44 
 0,82 	 3,43 
 0,82 	 3,43 
 0,82 	 3,42 
 0,82 	 3,42 
 0,82 	 3,42 
 0,82 	 3,41 
 0,82 	 3,41 
 0,82 	 3,40 
 0,82 	 3,40 
 0,82 	 3,40 
 0,82 	 3,39 
 0,82 	 3,39 
 0,82 	 3,39 
 0,82 	 3,38 
 0,82 	 3,38 
 0,82 	 3,37 
 0,82 	 3,37 
 0,82 	 3,37 
 0,82 	 3,36 
 0,82 	 3,36 
 0,82 	 3,36 
 0,82 	 3,35 
 0,82 	 3,35 
 0,82 	 3,34 
 0,82 	 3,34 
 0,82 	 3,34 
 0,82 	 3,33 
 0,82 	 3,33 
 0,82 	 3,32 
 0,82 	 3,32 
 0,82 	 3,32 
 0,82 	 3,31 
 0,82 	 3,31 
 0,82 	 3,31 
 0,82 	 3,30 
 0,82 	 3,30 
 0,82 	 3,29 
 0,82 	 3,29 
 0,82 	 3,29 
 0,82 	 3,28 
 0,82 	 3,28 
 0,82 	 3,27 
 0,82 	 3,27 
 0,82 	 3,27 
 0,82 	 3,26 
 0,82 	 3,26 
 0,82 	 3,26 
 0,82 	 3,25 
 0,82 	 3,25 
 0,82 	 3,24 
 0,82 	 3,24 
 0,82 	 3,24 
 0,82 	 3,23 
 0,82 	 3,23 
 0,82 	 3,23 
 0,82 	 3,22 
 0,82 	 3,22 
 0,82 	 3,21 
 0,82 	 3,21 
 0,82 	 3,21 
 0,82 	 3,20 
 0,82 	 3,20 
 0,82 	 3,19 
 0,82 	 3,19 
 0,82 	 3,19 
 0,82 	 3,18 
 0,82 	 3,18 
 0,82 	 3,18 
 0,82 	 3,17 
 0,82 	 3,17 
 0,82 	 3,16 
 0,82 	 3,16 
 0,82 	 3,16 
 0,82 	 3,15 
 0,82 	 3,15 
 0,82 	 3,14 
 0,82 	 3,14 
 0,82 	 3,14 
 0,82 	 3,13 
 0,82 	 3,13 
 0,82 	 3,12 
 0,82 	 3,12 
 0,83 	 3,12 
 0,83 	 3,11 
 0,83 	 3,11 
 0,83 	 3,11 
 0,83 	 3,10 
 0,83 	 3,10 
 0,83 	 3,09 
 0,83 	 3,09 
 0,83 	 3,09 
 0,83 	 3,08 
 0,83 	 3,08 
 0,83 	 3,07 
 0,83 	 3,07 
 0,83 	 3,07 
 0,83 	 3,06 
 0,83 	 3,06 
 0,83 	 3,06 
 0,83 	 3,05 
 0,83 	 3,05 
 0,83 	 3,04 
 0,83 	 3,04 
 0,83 	 3,04 
 0,83 	 3,03 
 0,83 	 3,03 
 0,83 	 3,02 
 0,83 	 3,02 
 0,83 	 3,02 
 0,83 	 3,01 
 0,83 	 3,01 
 0,83 	 3,00 
 0,83 	 3,00 
 0,83 	 3,00 
 0,83 	 2,99 
 0,83 	 2,99 
 0,83 	 2,99 
 0,83 	 2,98 
 0,83 	 2,98 
 0,83 	 2,97 
 0,83 	 2,97 
 0,83 	 2,97 
 0,83 	 2,96 
 0,83 	 2,96 
 0,83 	 2,95 
 0,83 	 2,95 
 0,83 	 2,95 
 0,83 	 2,94 
 0,83 	 2,94 
 0,83 	 2,93 
 0,83 	 2,93 
 0,83 	 2,93 
 0,83 	 2,92 
 0,83 	 2,92 
 0,83 	 2,92 
 0,83 	 2,91 
 0,83 	 2,91 
 0,83 	 2,90 
 0,83 	 2,90 
 0,83 	 2,90 
 0,83 	 2,89 
 0,83 	 2,89 
 0,83 	 2,88 
 0,83 	 2,88 
 0,83 	 2,88 
 0,83 	 2,87 
 0,83 	 2,87 
 0,83 	 2,86 
 0,83 	 2,86 
 0,83 	 2,86 
 0,83 	 2,85 
 0,83 	 2,85 
 0,83 	 2,85 
 0,83 	 2,84 
 0,83 	 2,84 
 0,83 	 2,83 
 0,83 	 2,83 
 0,83 	 2,83 
 0,83 	 2,82 
 0,83 	 2,82 
 0,83 	 2,81 
 0,83 	 2,81 
 0,83 	 2,81 
 0,83 	 2,80 
 0,83 	 2,80 
 0,83 	 2,79 
 0,83 	 2,79 
 0,83 	 2,79 
 0,83 	 2,78 
 0,83 	 2,78 
 0,83 	 2,77 
 0,83 	 2,77 
 0,83 	 2,77 
 0,83 	 2,76 
 0,83 	 2,76 
 0,83 	 2,75 
 0,83 	 2,75 
 0,83 	 2,75 
 0,83 	 2,74 
 0,83 	 2,74 
 0,83 	 2,74 
 0,83 	 2,73 
 0,84 	 2,73 
 0,84 	 2,72 
 0,84 	 2,72 
 0,84 	 2,72 
 0,84 	 2,71 
 0,84 	 2,71 
 0,84 	 2,70 
 0,84 	 2,70 
 0,84 	 2,70 
 0,84 	 2,69 
 0,84 	 2,69 
 0,84 	 2,68 
 0,84 	 2,68 
 0,84 	 2,68 
 0,84 	 2,67 
 0,84 	 2,67 
 0,84 	 2,66 
 0,84 	 2,66 
 0,84 	 2,66 
 0,84 	 2,65 
 0,84 	 2,65 
 0,84 	 2,64 
 0,84 	 2,64 
 0,84 	 2,64 
 0,84 	 2,63 
 0,84 	 2,63 
 0,84 	 2,62 
 0,84 	 2,62 
 0,84 	 2,62 
 0,84 	 2,61 
 0,84 	 2,61 
 0,84 	 2,60 
 0,84 	 2,60 
 0,84 	 2,60 
 0,84 	 2,59 
 0,84 	 2,59 
 0,84 	 2,58 
 0,84 	 2,58 
 0,84 	 2,58 
 0,84 	 2,57 
 0,84 	 2,57 
 0,84 	 2,57 
 0,84 	 2,56 
 0,84 	 2,56 
 0,84 	 2,55 
 0,84 	 2,55 
 0,84 	 2,55 
 0,84 	 2,54 
 0,84 	 2,54 
 0,84 	 2,53 
 0,84 	 2,53 
 0,84 	 2,53 
 0,84 	 2,52 
 0,84 	 2,52 
 0,84 	 2,51 
 0,84 	 2,51 
 0,84 	 2,51 
 0,84 	 2,50 
 0,84 	 2,50 
 0,84 	 2,49 
 0,84 	 2,49 
 0,84 	 2,49 
 0,84 	 2,48 
 0,84 	 2,48 
 0,84 	 2,47 
 0,84 	 2,47 
 0,84 	 2,47 
 0,84 	 2,46 
 0,84 	 2,46 
 0,84 	 2,45 
 0,84 	 2,45 
 0,84 	 2,45 
 0,84 	 2,44 
 0,84 	 2,44 
 0,84 	 2,43 
 0,84 	 2,43 
 0,84 	 2,43 
 0,84 	 2,42 
 0,84 	 2,42 
 0,84 	 2,41 
 0,84 	 2,41 
 0,84 	 2,41 
 0,84 	 2,40 
 0,84 	 2,40 
 0,84 	 2,39 
 0,84 	 2,39 
 0,84 	 2,39 
 0,84 	 2,38 
 0,84 	 2,38 
 0,84 	 2,37 
 0,84 	 2,37 
 0,84 	 2,37 
 0,84 	 2,36 
 0,84 	 2,36 
 0,84 	 2,35 
 0,84 	 2,35 
 0,84 	 2,35 
 0,84 	 2,34 
 0,84 	 2,34 
 0,84 	 2,33 
 0,85 	 2,33 
 0,85 	 2,33 
 0,85 	 2,32 
 0,85 	 2,32 
 0,85 	 2,31 
 0,85 	 2,31 
 0,85 	 2,31 
 0,85 	 2,30 
 0,85 	 2,30 
 0,85 	 2,29 
 0,85 	 2,29 
 0,85 	 2,29 
 0,85 	 2,28 
 0,85 	 2,28 
 0,85 	 2,27 
 0,85 	 2,27 
 0,85 	 2,27 
 0,85 	 2,26 
 0,85 	 2,26 
 0,85 	 2,25 
 0,85 	 2,25 
 0,85 	 2,24 
 0,85 	 2,24 
 0,85 	 2,24 
 0,85 	 2,23 
 0,85 	 2,23 
 0,85 	 2,22 
 0,85 	 2,22 
 0,85 	 2,22 
 0,85 	 2,21 
 0,85 	 2,21 
 0,85 	 2,20 
 0,85 	 2,20 
 0,85 	 2,20 
 0,85 	 2,19 
 0,85 	 2,19 
 0,85 	 2,18 
 0,85 	 2,18 
 0,85 	 2,18 
 0,85 	 2,17 
 0,85 	 2,17 
 0,85 	 2,16 
 0,85 	 2,16 
 0,85 	 2,16 
 0,85 	 2,15 
 0,85 	 2,15 
 0,85 	 2,14 
 0,85 	 2,14 
 0,85 	 2,14 
 0,85 	 2,13 
 0,85 	 2,13 
 0,85 	 2,12 
 0,85 	 2,12 
 0,85 	 2,12 
 0,85 	 2,11 
 0,85 	 2,11 
 0,85 	 2,10 
 0,85 	 2,10 
 0,85 	 2,10 
 0,85 	 2,09 
 0,85 	 2,09 
 0,85 	 2,08 
 0,85 	 2,08 
 0,85 	 2,07 
 0,85 	 2,07 
 0,85 	 2,07 
 0,85 	 2,06 
 0,85 	 2,06 
 0,85 	 2,05 
 0,85 	 2,05 
 0,85 	 2,05 
 0,85 	 2,04 
 0,85 	 2,04 
 0,85 	 2,03 
 0,85 	 2,03 
 0,85 	 2,03 
 0,85 	 2,02 
 0,85 	 2,02 
 0,85 	 2,01 
 0,85 	 2,01 
 0,85 	 2,01 
 0,85 	 2,00 
 0,85 	 2,00 
 0,85 	 1,99 
 0,85 	 1,99 
 0,85 	 1,99 
 0,85 	 1,98 
 0,85 	 1,98 
 0,85 	 1,97 
 0,85 	 1,97 
 0,85 	 1,96 
 0,85 	 1,96 
 0,85 	 1,96 
 0,85 	 1,95 
 0,85 	 1,95 
 0,85 	 1,94 
 0,85 	 1,94 
 0,85 	 1,94 
 0,85 	 1,93 
 0,85 	 1,93 
 0,86 	 1,92 
 0,86 	 1,92 
 0,86 	 1,92 
 0,86 	 1,91 
 0,86 	 1,91 
 0,86 	 1,90 
 0,86 	 1,90 
 0,86 	 1,90 
 0,86 	 1,89 
 0,86 	 1,89 
 0,86 	 1,88 
 0,86 	 1,88 
 0,86 	 1,87 
 0,86 	 1,87 
 0,86 	 1,87 
 0,86 	 1,86 
 0,86 	 1,86 
 0,86 	 1,85 
 0,86 	 1,85 
 0,86 	 1,85 
 0,86 	 1,84 
 0,86 	 1,84 
 0,86 	 1,83 
 0,86 	 1,83 
 0,86 	 1,83 
 0,86 	 1,82 
 0,86 	 1,82 
 0,86 	 1,81 
 0,86 	 1,81 
 0,86 	 1,80 
 0,86 	 1,80 
 0,86 	 1,80 
 0,86 	 1,79 
 0,86 	 1,79 
 0,86 	 1,78 
 0,86 	 1,78 
 0,86 	 1,78 
 0,86 	 1,77 
 0,86 	 1,77 
 0,86 	 1,76 
 0,86 	 1,76 
 0,86 	 1,76 
 0,86 	 1,75 
 0,86 	 1,75 
 0,86 	 1,74 
 0,86 	 1,74 
 0,86 	 1,73 
 0,86 	 1,73 
 0,86 	 1,73 
 0,86 	 1,72 
 0,86 	 1,72 
 0,86 	 1,71 
 0,86 	 1,71 
 0,86 	 1,71 
 0,86 	 1,70 
 0,86 	 1,70 
 0,86 	 1,69 
 0,86 	 1,69 
 0,86 	 1,69 
 0,86 	 1,68 
 0,86 	 1,68 
 0,86 	 1,67 
 0,86 	 1,67 
 0,86 	 1,66 
 0,86 	 1,66 
 0,86 	 1,66 
 0,86 	 1,65 
 0,86 	 1,65 
 0,86 	 1,64 
 0,86 	 1,64 
 0,86 	 1,64 
 0,86 	 1,63 
 0,86 	 1,63 
 0,86 	 1,62 
 0,86 	 1,62 
 0,86 	 1,61 
 0,86 	 1,61 
 0,86 	 1,61 
 0,86 	 1,60 
 0,86 	 1,60 
 0,86 	 1,59 
 0,86 	 1,59 
 0,86 	 1,59 
 0,86 	 1,58 
 0,86 	 1,58 
 0,86 	 1,57 
 0,86 	 1,57 
 0,86 	 1,56 
 0,86 	 1,56 
 0,86 	 1,56 
 0,86 	 1,55 
 0,86 	 1,55 
 0,86 	 1,54 
 0,86 	 1,54 
 0,86 	 1,54 
 0,86 	 1,53 
 0,86 	 1,53 
 0,86 	 1,52 
 0,86 	 1,52 
 0,86 	 1,51 
 0,87 	 1,51 
 0,87 	 1,51 
 0,87 	 1,50 
 0,87 	 1,50 
 0,87 	 1,49 
 0,87 	 1,49 
 0,87 	 1,49 
 0,87 	 1,48 
 0,87 	 1,48 
 0,87 	 1,47 
 0,87 	 1,47 
 0,87 	 1,46 
 0,87 	 1,46 
 0,87 	 1,46 
 0,87 	 1,45 
 0,87 	 1,45 
 0,87 	 1,44 
 0,87 	 1,44 
 0,87 	 1,44 
 0,87 	 1,43 
 0,87 	 1,43 
 0,87 	 1,42 
 0,87 	 1,42 
 0,87 	 1,41 
 0,87 	 1,41 
 0,87 	 1,41 
 0,87 	 1,40 
 0,87 	 1,40 
 0,87 	 1,39 
 0,87 	 1,39 
 0,87 	 1,38 
 0,87 	 1,38 
 0,87 	 1,38 
 0,87 	 1,37 
 0,87 	 1,37 
 0,87 	 1,36 
 0,87 	 1,36 
 0,87 	 1,36 
 0,87 	 1,35 
 0,87 	 1,35 
 0,87 	 1,34 
 0,87 	 1,34 
 0,87 	 1,33 
 0,87 	 1,33 
 0,87 	 1,33 
 0,87 	 1,32 
 0,87 	 1,32 
 0,87 	 1,31 
 0,87 	 1,31 
 0,87 	 1,30 
 0,87 	 1,30 
 0,87 	 1,30 
 0,87 	 1,29 
 0,87 	 1,29 
 0,87 	 1,28 
 0,87 	 1,28 
 0,87 	 1,28 
 0,87 	 1,27 
 0,87 	 1,27 
 0,87 	 1,26 
 0,87 	 1,26 
 0,87 	 1,25 
 0,87 	 1,25 
 0,87 	 1,25 
 0,87 	 1,24 
 0,87 	 1,24 
 0,87 	 1,23 
 0,87 	 1,23 
 0,87 	 1,22 
 0,87 	 1,22 
 0,87 	 1,22 
 0,87 	 1,21 
 0,87 	 1,21 
 0,87 	 1,20 
 0,87 	 1,20 
 0,87 	 1,20 
 0,87 	 1,19 
 0,87 	 1,19 
 0,87 	 1,18 
 0,87 	 1,18 
 0,87 	 1,17 
 0,87 	 1,17 
 0,87 	 1,17 
 0,87 	 1,16 
 0,87 	 1,16 
 0,87 	 1,15 
 0,87 	 1,15 
 0,87 	 1,14 
 0,87 	 1,14 
 0,87 	 1,14 
 0,87 	 1,13 
 0,87 	 1,13 
 0,87 	 1,12 
 0,87 	 1,12 
 0,87 	 1,11 
 0,87 	 1,11 
 0,87 	 1,11 
 0,87 	 1,10 
 0,87 	 1,10 
 0,87 	 1,09 
 0,88 	 1,09 
 0,88 	 1,08 
 0,88 	 1,08 
 0,88 	 1,08 
 0,88 	 1,07 
 0,88 	 1,07 
 0,88 	 1,06 
 0,88 	 1,06 
 0,88 	 1,05 
 0,88 	 1,05 
 0,88 	 1,05 
 0,88 	 1,04 
 0,88 	 1,04 
 0,88 	 1,03 
 0,88 	 1,03 
 0,88 	 1,03 
 0,88 	 1,02 
 0,88 	 1,02 
 0,88 	 1,01 
 0,88 	 1,01 
 0,88 	 1,00 
 0,88 	 1,00 
 0,88 	 1,00 
 0,88 	 0,99 
 0,88 	 0,99 
 0,88 	 0,98 
 0,88 	 0,98 
 0,88 	 0,97 
 0,88 	 0,97 
 0,88 	 0,97 
 0,88 	 0,96 
 0,88 	 0,96 
 0,88 	 0,95 
 0,88 	 0,95 
 0,88 	 0,94 
 0,88 	 0,94 
 0,88 	 0,94 
 0,88 	 0,93 
 0,88 	 0,93 
 0,88 	 0,92 
 0,88 	 0,92 
 0,88 	 0,91 
 0,88 	 0,91 
 0,88 	 0,91 
 0,88 	 0,90 
 0,88 	 0,90 
 0,88 	 0,89 
 0,88 	 0,89 
 0,88 	 0,88 
 0,88 	 0,88 
 0,88 	 0,88 
 0,88 	 0,87 
 0,88 	 0,87 
 0,88 	 0,86 
 0,88 	 0,86 
 0,88 	 0,85 
 0,88 	 0,85 
 0,88 	 0,85 
 0,88 	 0,84 
 0,88 	 0,84 
 0,88 	 0,83 
 0,88 	 0,83 
 0,88 	 0,82 
 0,88 	 0,82 
 0,88 	 0,82 
 0,88 	 0,81 
 0,88 	 0,81 
 0,88 	 0,80 
 0,88 	 0,80 
 0,88 	 0,79 
 0,88 	 0,79 
 0,88 	 0,78 
 0,88 	 0,78 
 0,88 	 0,78 
 0,88 	 0,77 
 0,88 	 0,77 
 0,88 	 0,76 
 0,88 	 0,76 
 0,88 	 0,75 
 0,88 	 0,75 
 0,88 	 0,75 
 0,88 	 0,74 
 0,88 	 0,74 
 0,88 	 0,73 
 0,88 	 0,73 
 0,88 	 0,72 
 0,88 	 0,72 
 0,88 	 0,72 
 0,88 	 0,71 
 0,88 	 0,71 
 0,88 	 0,70 
 0,88 	 0,70 
 0,88 	 0,69 
 0,88 	 0,69 
 0,88 	 0,69 
 0,88 	 0,68 
 0,88 	 0,68 
 0,88 	 0,67 
 0,88 	 0,67 
 0,88 	 0,66 
 0,89 	 0,66 
 0,89 	 0,66 
 0,89 	 0,65 
 0,89 	 0,65 
 0,89 	 0,64 
 0,89 	 0,64 
 0,89 	 0,63 
 0,89 	 0,63 
 0,89 	 0,62 
 0,89 	 0,62 
 0,89 	 0,62 
 0,89 	 0,61 
 0,89 	 0,61 
 0,89 	 0,60 
 0,89 	 0,60 
 0,89 	 0,59 
 0,89 	 0,59 
 0,89 	 0,59 
 0,89 	 0,58 
 0,89 	 0,58 
 0,89 	 0,57 
 0,89 	 0,57 
 0,89 	 0,56 
 0,89 	 0,56 
 0,89 	 0,56 
 0,89 	 0,55 
 0,89 	 0,55 
 0,89 	 0,54 
 0,89 	 0,54 
 0,89 	 0,53 
 0,89 	 0,53 
 0,89 	 0,52 
 0,89 	 0,52 
 0,89 	 0,52 
 0,89 	 0,51 
 0,89 	 0,51 
 0,89 	 0,50 
 0,89 	 0,50 
 0,89 	 0,49 
 0,89 	 0,49 
 0,89 	 0,49 
 0,89 	 0,48 
 0,89 	 0,48 
 0,89 	 0,47 
 0,89 	 0,47 
 0,89 	 0,46 
 0,89 	 0,46 
 0,89 	 0,45 
 0,89 	 0,45 
 0,89 	 0,45 
 0,89 	 0,44 
 0,89 	 0,44 
 0,89 	 0,43 
 0,89 	 0,43 
 0,89 	 0,42 
 0,89 	 0,42 
 0,89 	 0,42 
 0,89 	 0,41 
 0,89 	 0,41 
 0,89 	 0,40 
 0,89 	 0,40 
 0,89 	 0,39 
 0,89 	 0,39 
 0,89 	 0,38 
 0,89 	 0,38 
 0,89 	 0,38 
 0,89 	 0,37 
 0,89 	 0,37 
 0,89 	 0,36 
 0,89 	 0,36 
 0,89 	 0,35 
 0,89 	 0,35 
 0,89 	 0,35 
 0,89 	 0,34 
 0,89 	 0,34 
 0,89 	 0,33 
 0,89 	 0,33 
 0,89 	 0,32 
 0,89 	 0,32 
 0,89 	 0,31 
 0,89 	 0,31 
 0,89 	 0,31 
 0,89 	 0,30 
 0,89 	 0,30 
 0,89 	 0,29 
 0,89 	 0,29 
 0,89 	 0,28 
 0,89 	 0,28 
 0,89 	 0,27 
 0,89 	 0,27 
 0,89 	 0,27 
 0,89 	 0,26 
 0,89 	 0,26 
 0,89 	 0,25 
 0,89 	 0,25 
 0,89 	 0,24 
 0,89 	 0,24 
 0,89 	 0,24 
 0,89 	 0,23 
 0,89 	 0,23 
 0,90 	 0,22 
 0,90 	 0,22 
 0,90 	 0,21 
 0,90 	 0,21 
 0,90 	 0,20 
 0,90 	 0,20 
 0,90 	 0,20 
 0,90 	 0,19 
 0,90 	 0,19 
 0,90 	 0,18 
 0,90 	 0,18 
 0,90 	 0,17 
 0,90 	 0,17 
 0,90 	 0,16 
 0,90 	 0,16 
 0,90 	 0,16 
 0,90 	 0,15 
 0,90 	 0,15 
 0,90 	 0,14 
 0,90 	 0,14 
 0,90 	 0,13 
 0,90 	 0,13 
 0,90 	 0,12 
 0,90 	 0,12 
 0,90 	 0,12 
 0,90 	 0,11 
 0,90 	 0,11 
 0,90 	 0,10 
 0,90 	 0,10 
 0,90 	 0,09 
 0,90 	 0,09 
 0,90 	 0,08 
 0,90 	 0,08 
 0,90 	 0,08 
 0,90 	 0,07 
 0,90 	 0,07 
 0,90 	 0,06 
 0,90 	 0,06 
 0,90 	 0,05 
 0,90 	 0,05 
 0,90 	 0,04 
 0,90 	 0,04 
 0,90 	 0,04 
 0,90 	 0,03 
 0,90 	 0,03 
 0,90 	 0,02 
 0,90 	 0,02 
 0,90 	 0,01 
 0,90 	 0,01 
 0,90 	 0,00 
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,90 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,91 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,92 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,93 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
 0,94 	 0   
	
